id,observed_on,latitude,longitude,place_county_name,place_state_name,place_country_name,scientific_name,common_name,taxon_family_name,taxon_genus_name,taxon_species_name
6473383,2017-06-02,47.669155,-117.40867,Spokane,Washington,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
6473396,2017-06-02,47.660858,-117.399173,Spokane,Washington,United States,Nymphalis californica,California Tortoiseshell,Nymphalidae,Nymphalis,Nymphalis californica
6473404,2017-06-02,47.666002,-117.400862,Spokane,Washington,United States,Nymphalis californica,California Tortoiseshell,Nymphalidae,Nymphalis,Nymphalis californica
6484337,2017-06-03,46.8715133333,-123.0395583333,Thurston,Washington,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
6499201,2017-06-04,47.0751566766,-122.7126205434,Thurston,Washington,United States,Vanessa atalanta,Red Admiral,Nymphalidae,Vanessa,Vanessa atalanta
6501251,2017-06-04,45.7992167225,-121.4615821838,Klickitat,Washington,United States,Erynnis propertius,Propertius Duskywing,Hesperiidae,Erynnis,Erynnis propertius
6504294,2017-06-04,48.127473537,-122.801896655,Jefferson,Washington,United States,Papilio eurymedon,Pale Swallowtail,Papilionidae,Papilio,Papilio eurymedon
6505247,2017-06-02,47.6460413676,-122.2914164002,King,Washington,United States,Danaus plexippus,Monarch,Nymphalidae,Danaus,Danaus plexippus
6516100,2017-06-05,46.7073883333,-120.46238,Yakima,Washington,United States,Speyeria coronis,Coronis Fritillary,Nymphalidae,Speyeria,Speyeria coronis
6518510,2017-06-05,47.9019048439,-117.547610253,Stevens,Washington,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
6518511,2017-06-05,47.9019147337,-117.547599524,Stevens,Washington,United States,Hesperia juba,Juba Skipper,Hesperiidae,Hesperia,Hesperia juba
6518512,2017-06-05,47.9019417061,-117.547637075,Stevens,Washington,United States,Coenonympha tullia,Common Ringlet,Nymphalidae,Coenonympha,Coenonympha tullia
6528488,2017-06-06,48.7971160727,-122.4671663984,Whatcom,Washington,United States,Limenitis lorquini,Lorquin's Admiral,Nymphalidae,Limenitis,Limenitis lorquini
6532446,2017-06-06,47.6644583333,-122.3557133333,King,Washington,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
6537522,2017-06-06,47.130542,-122.9304323,Thurston,Washington,United States,Papilio rutulus,Western Tiger Swallowtail,Papilionidae,Papilio,Papilio rutulus
6538017,2017-06-07,47.9022896483,-117.547694742,Stevens,Washington,United States,Limenitis lorquini,Lorquin's Admiral,Nymphalidae,Limenitis,Limenitis lorquini
6539885,2017-06-06,47.666772,-117.404828,Spokane,Washington,United States,Hesperia colorado,Western Branded Skipper,Hesperiidae,Hesperia,Hesperia colorado
6541256,2017-06-04,47.0652695,-122.8638916667,Thurston,Washington,United States,Papilio rutulus,Western Tiger Swallowtail,Papilionidae,Papilio,Papilio rutulus
6543671,2017-06-06,47.4317496,-122.0914031,King,Washington,United States,Vanessa atalanta,Red Admiral,Nymphalidae,Vanessa,Vanessa atalanta
6544185,2017-05-30,46.9586212841,-119.9871611595,Kittitas,Washington,United States,Pieris rapae,Cabbage White,Pieridae,Pieris,Pieris rapae
6548952,2017-06-07,47.8411397059,-122.220426052,Snohomish,Washington,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
6549737,2017-06-07,47.66698,-117.400059,Spokane,Washington,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
6549910,2017-06-08,46.9807378314,-123.09481696,Thurston,Washington,United States,Euphydryas editha taylori,Taylor's Checkerspot,Nymphalidae,Euphydryas,Euphydryas editha
6553701,2017-06-07,46.6160889,-120.4654686,Yakima,Washington,United States,Coenonympha tullia,Common Ringlet,Nymphalidae,Coenonympha,Coenonympha tullia
6554336,2017-06-06,47.4802023291,-122.4822847227,King,Washington,United States,Papilio eurymedon,Pale Swallowtail,Papilionidae,Papilio,Papilio eurymedon
6556001,2017-06-02,47.42777613,-122.15228605,King,Washington,United States,Papilio rutulus,Western Tiger Swallowtail,Papilionidae,Papilio,Papilio rutulus
6556296,2017-05-31,47.1787957031,-121.033973715,Kittitas,Washington,United States,Cupido amyntula,Western Tailed-Blue,Lycaenidae,Cupido,Cupido amyntula
6556303,2017-05-31,47.1787957031,-121.033973715,Kittitas,Washington,United States,Hesperia juba,Juba Skipper,Hesperiidae,Hesperia,Hesperia juba
6556304,2017-05-31,47.1787957031,-121.033973715,Kittitas,Washington,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus
6556309,2017-05-31,47.1787957031,-121.033973715,Kittitas,Washington,United States,Pyrgus ruralis,Two-banded Checkered-Skipper,Hesperiidae,Pyrgus,Pyrgus ruralis
