id,observed_on,latitude,longitude,place_county_name,place_state_name,place_country_name,scientific_name,common_name,taxon_family_name,taxon_subfamily_name,taxon_tribe_name,taxon_genus_name,taxon_species_name
9713920,2016-03-29,35.684136,-116.404636,San Bernardino,California,United States,Brephidium exilis,Western Pygmy-Blue,Lycaenidae,Polyommatinae,Polyommatini,Brephidium,Brephidium exilis
9759795,2015-11-21,34.9908473732,-120.3068130799,Santa Barbara,California,United States,Phoebis sennae,Cloudless Sulphur,Pieridae,Coliadinae,,Phoebis,Phoebis sennae
9759798,2015-11-21,34.8601276098,-120.2214335719,Santa Barbara,California,United States,Phoebis sennae,Cloudless Sulphur,Pieridae,Coliadinae,,Phoebis,Phoebis sennae
9759969,2015-10-11,34.9601008517,-120.3312676686,Santa Barbara,California,United States,Phoebis sennae,Cloudless Sulphur,Pieridae,Coliadinae,,Phoebis,Phoebis sennae
9759970,2015-10-11,34.9089740686,-120.2035109107,Santa Barbara,California,United States,Phoebis sennae,Cloudless Sulphur,Pieridae,Coliadinae,,Phoebis,Phoebis sennae
9759972,2015-10-11,34.8923825178,-120.2908063679,Santa Barbara,California,United States,Phoebis sennae,Cloudless Sulphur,Pieridae,Coliadinae,,Phoebis,Phoebis sennae
9759973,2015-10-11,34.8147653841,-120.2565519488,Santa Barbara,California,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
9759974,2015-10-11,34.8290352339,-120.3007029295,Santa Barbara,California,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
9759975,2015-10-11,34.8349111491,-120.2414401692,Santa Barbara,California,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
9760007,2015-10-10,34.9464096958,-120.2024507232,Santa Barbara,California,United States,Phoebis sennae,Cloudless Sulphur,Pieridae,Coliadinae,,Phoebis,Phoebis sennae
9760010,2015-10-10,34.9550885996,-120.2145206357,Santa Barbara,California,United States,Phoebis sennae,Cloudless Sulphur,Pieridae,Coliadinae,,Phoebis,Phoebis sennae
9760011,2015-10-10,34.9860160445,-120.3471600283,Santa Barbara,California,United States,Phoebis sennae,Cloudless Sulphur,Pieridae,Coliadinae,,Phoebis,Phoebis sennae
9760012,2015-10-10,34.8735797294,-120.3519872585,Santa Barbara,California,United States,Phoebis sennae,Cloudless Sulphur,Pieridae,Coliadinae,,Phoebis,Phoebis sennae
9760020,2015-10-10,34.9118395551,-120.3161308248,Santa Barbara,California,United States,Phoebis sennae,Cloudless Sulphur,Pieridae,Coliadinae,,Phoebis,Phoebis sennae
9760021,2015-10-10,34.8281495356,-120.3299137702,Santa Barbara,California,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
9760025,2015-10-10,34.8483964252,-120.3279797682,Santa Barbara,California,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
9760027,2015-10-10,34.914658803,-120.3345703291,Santa Barbara,California,United States,Phoebis sennae,Cloudless Sulphur,Pieridae,Coliadinae,,Phoebis,Phoebis sennae
9760028,2015-10-10,34.8593965956,-120.3639070945,Santa Barbara,California,United States,Phoebis sennae,Cloudless Sulphur,Pieridae,Coliadinae,,Phoebis,Phoebis sennae
9760030,2015-10-10,34.8782986593,-120.304715655,Santa Barbara,California,United States,Phoebis sennae,Cloudless Sulphur,Pieridae,Coliadinae,,Phoebis,Phoebis sennae
9769122,2015-09-27,33.458222,-116.634272,Riverside,California,United States,Apodemia mormo,Mormon Metalmark,Riodinidae,Riodininae,Emesiini,Apodemia,Apodemia mormo
9769511,2015-09-06,34.720811,-119.955316,Santa Barbara,California,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
9769518,2015-09-06,34.720811,-119.955316,Santa Barbara,California,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
9769524,2015-09-06,34.720811,-119.955316,Santa Barbara,California,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
9787401,2015-08-04,34.946422,-111.754452,Coconino,Arizona,United States,Pontia protodice,Checkered White,Pieridae,Pierinae,Pierini,Pontia,Pontia protodice
9843852,2015-05-13,34.732778,-120.440556,Santa Barbara,California,United States,Euphydryas chalcedona,Variable Checkerspot,Nymphalidae,Nymphalinae,Melitaeini,Euphydryas,Euphydryas chalcedona
9855299,2015-05-09,36.386755,-121.55055,Monterey,California,United States,Euphydryas chalcedona,Variable Checkerspot,Nymphalidae,Nymphalinae,Melitaeini,Euphydryas,Euphydryas chalcedona
9855301,2015-05-09,36.386758,-121.55053,Monterey,California,United States,Celastrina echo,Echo Azure,Lycaenidae,Polyommatinae,Polyommatini,Celastrina,Celastrina echo
9864443,2015-04-11,35.364677,-120.658819,San Luis Obispo,California,United States,Papilio eurymedon,Pale Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio eurymedon
9864716,2015-04-06,34.701667,-120.443611,Santa Barbara,California,United States,Callophrys augustinus,Brown Elfin,Lycaenidae,Theclinae,Eumaeini,Callophrys,Callophrys augustinus
9915683,2015-04-10,34.7435178384,-120.5273780184,Santa Barbara,California,United States,Philotiella speciosa purisima,,Lycaenidae,Polyommatinae,Polyommatini,Philotiella,Philotiella speciosa
9983843,2014-10-05,34.9818582699,-120.3951135278,Santa Barbara,California,United States,Papilio zelicaon,Anise Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio zelicaon
9983848,2014-10-05,34.8035108992,-120.3394575465,Santa Barbara,California,United States,Papilio zelicaon,Anise Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio zelicaon
9988736,2018-02-25,-7.3538888889,108.2233333333,Kota Tasikmalaya,,Indonesia,Hypolimnas misippus,Danaid Eggfly,Nymphalidae,Nymphalinae,Junoniini,Hypolimnas,Hypolimnas misippus
9998681,2014-08-24,34.9553540574,-120.2565063019,Santa Barbara,California,United States,Zerene eurydice,California Dogface,Pieridae,Coliadinae,,Zerene,Zerene eurydice
9999289,2014-06-08,35.302113,-120.870669,San Luis Obispo,California,United States,Satyrium saepium,Hedgerow Hairstreak,Lycaenidae,Theclinae,Eumaeini,Satyrium,Satyrium saepium
10019555,2016-08-13,32.9328871362,-96.5653499588,Dallas,Texas,United States,Erynnis horatius,Horace's Duskywing,Hesperiidae,Pyrginae,Erynnini,Erynnis,Erynnis horatius
10050827,2013-05-19,34.810672,-119.110888,Ventura,California,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Polyommatinae,Polyommatini,Icaricia,Icaricia icarioides
10061926,2018-03-02,29.599965,-94.526685,Chambers,Texas,United States,Phyciodes phaon,Phaon Crescent,Nymphalidae,Nymphalinae,Melitaeini,Phyciodes,Phyciodes phaon
10079809,2014-03-09,34.8939454377,-120.2750192391,Santa Barbara,California,United States,Anthocharis sara,Sara Orangetip,Pieridae,Pierinae,Anthocharidini,Anthocharis,Anthocharis sara
10080264,2013-09-15,34.9941516743,-120.2955179518,Santa Barbara,California,United States,Agraulis vanillae,Gulf Fritillary,Nymphalidae,Heliconiinae,Heliconiini,Agraulis,Agraulis vanillae
10080620,2013-07-20,34.0810841448,-117.3077152321,San Bernardino,California,United States,Strymon melinus,Gray Hairstreak,Lycaenidae,Theclinae,Eumaeini,Strymon,Strymon melinus
10100283,2018-02-26,23.589362,87.3686661,,West Bengal,India,Danaus genutia,Common Tiger Butterfly,Nymphalidae,Danainae,Danaini,Danaus,Danaus genutia
10145721,2017-06-20,40.338726,-75.169004,Bucks,Pennsylvania,United States,Euphyes vestris,Dun Skipper,Hesperiidae,Hesperiinae,Hesperiini,Euphyes,Euphyes vestris
10181779,2018-03-10,23.589362,87.3686661,,West Bengal,India,Papilio demoleus,Lime Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio demoleus
10182030,2018-03-10,23.589362,87.3686661,,West Bengal,India,Pareronia hippia,Indian Wanderer,Pieridae,Pierinae,Colotini,Pareronia,Pareronia hippia
10267997,2013-07-24,31.448344,-110.107855,Cochise,Arizona,United States,Brephidium exilis,Western Pygmy-Blue,Lycaenidae,Polyommatinae,Polyommatini,Brephidium,Brephidium exilis
10268044,2013-07-24,31.448344,-110.107855,Cochise,Arizona,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Heliconiinae,Argynnini,Euptoieta,Euptoieta claudia
10336465,2011-07-23,35.2053903988,-120.9338575495,San Luis Obispo,California,United States,Chlosyne gabbii,Gabb's Checkerspot,Nymphalidae,Nymphalinae,Melitaeini,Chlosyne,Chlosyne gabbii
10336471,2011-07-23,35.3441834861,-120.8271279817,San Luis Obispo,California,United States,Chlosyne gabbii,Gabb's Checkerspot,Nymphalidae,Nymphalinae,Melitaeini,Chlosyne,Chlosyne gabbii
10336473,2011-07-23,35.303497,-120.871066,San Luis Obispo,California,United States,Apodemia mormo,Mormon Metalmark,Riodinidae,Riodininae,Emesiini,Apodemia,Apodemia mormo
10342745,2017-06-17,40.369402,-74.945211,Hunterdon,New Jersey,United States,Poanes zabulon,Zabulon Skipper,Hesperiidae,Hesperiinae,Hesperiini,Poanes,Poanes zabulon
10444392,2011-08-06,34.720647,-119.955344,Santa Barbara,California,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
10444411,2011-08-06,34.720683,-119.95535,Santa Barbara,California,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
10540845,2018-03-18,33.334841,-87.793647,Tuscaloosa,Alabama,United States,Calycopis cecrops,Red-banded Hairstreak,Lycaenidae,Theclinae,Eumaeini,Calycopis,Calycopis cecrops
10541061,2018-03-12,31.1610816667,-86.6992283333,Covington,Alabama,United States,Erynnis juvenalis,Juvenal's Duskywing,Hesperiidae,Pyrginae,Erynnini,Erynnis,Erynnis juvenalis
10541071,2017-10-17,32.8983666667,-87.4212916667,Hale,Alabama,United States,Lethe portlandia,Southern Pearly-eye,Nymphalidae,Satyrinae,Elymniini,Lethe,Lethe portlandia
10541076,2018-03-12,31.1617233333,-86.6980366667,Covington,Alabama,United States,Papilio troilus,Spicebush Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio troilus
10615132,2017-06-09,40.302088,-75.039957,Bucks,Pennsylvania,United States,Polites themistocles,Tawny-edged Skipper,Hesperiidae,Hesperiinae,Hesperiini,Polites,Polites themistocles
10713615,2018-04-05,32.4219616667,-87.1984133333,Dallas,Alabama,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
10723500,2018-03-29,38.681705,-121.175885,Sacramento,California,United States,Battus philenor,Pipevine Swallowtail,Papilionidae,Papilioninae,Troidini,Battus,Battus philenor
10732398,2018-03-18,22.955044,88.537466,,West Bengal,India,Ampittia dioscorides,Common Bush Hopper,Hesperiidae,Hesperiinae,Aeromachini,Ampittia,Ampittia dioscorides
10742642,2018-04-02,33.334841,-87.793647,Tuscaloosa,Alabama,United States,Phyciodes tharos,Pearl Crescent,Nymphalidae,Nymphalinae,Melitaeini,Phyciodes,Phyciodes tharos
10742652,2018-04-01,33.334841,-87.793647,Tuscaloosa,Alabama,United States,Thorybes pylades,Northern Cloudywing,Hesperiidae,Eudaminae,,Thorybes,Thorybes pylades
10742657,2018-04-01,33.334841,-87.793647,Tuscaloosa,Alabama,United States,Hermeuptychia sosybius,Carolina Satyr,Nymphalidae,Satyrinae,Satyrini,Hermeuptychia,Hermeuptychia sosybius
10742737,2018-03-31,33.334841,-87.793647,Tuscaloosa,Alabama,United States,Eurytides marcellus,Zebra Swallowtail,Papilionidae,Papilioninae,Leptocircini,Eurytides,Eurytides marcellus
11384951,2018-04-14,34.116205,-118.924588,Ventura,California,United States,Satyrium saepium,Hedgerow Hairstreak,Lycaenidae,Theclinae,Eumaeini,Satyrium,Satyrium saepium
11467368,2018-04-26,30.2894716667,-97.7004783333,Travis,Texas,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Heliconiinae,Argynnini,Euptoieta,Euptoieta claudia
11470295,2018-04-26,30.28975,-97.7005166667,Travis,Texas,United States,Vanessa virginiensis,American Lady,Nymphalidae,Nymphalinae,Nymphalini,Vanessa,Vanessa virginiensis
11470578,2018-04-26,30.2895383333,-97.700425,Travis,Texas,United States,Battus philenor,Pipevine Swallowtail,Papilionidae,Papilioninae,Troidini,Battus,Battus philenor
11474960,2018-04-22,36.010556,-121.454167,Monterey,California,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Polyommatinae,Polyommatini,Icaricia,Icaricia icarioides
11767955,2018-04-29,30.3209883333,-97.69497,Travis,Texas,United States,Junonia coenia,Common Buckeye,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia coenia
11947313,2018-04-21,33.193015,-87.47679,Tuscaloosa,Alabama,United States,Vanessa virginiensis,American Lady,Nymphalidae,Nymphalinae,Nymphalini,Vanessa,Vanessa virginiensis
12172362,2018-05-05,30.308205,-97.74768,Travis,Texas,United States,Polygonia interrogationis,Question Mark,Nymphalidae,Nymphalinae,Nymphalini,Polygonia,Polygonia interrogationis
12172536,2018-05-05,30.3126116667,-97.77115,Travis,Texas,United States,Vanessa virginiensis,American Lady,Nymphalidae,Nymphalinae,Nymphalini,Vanessa,Vanessa virginiensis
12172553,2018-05-05,30.3126,-97.7711633333,Travis,Texas,United States,Vanessa virginiensis,American Lady,Nymphalidae,Nymphalinae,Nymphalini,Vanessa,Vanessa virginiensis
12405725,2011-03-22,34.735278,-120.440556,Santa Barbara,California,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Polyommatinae,Polyommatini,Glaucopsyche,Glaucopsyche lygdamus
12405729,2011-03-22,34.735278,-120.440556,Santa Barbara,California,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Polyommatinae,Polyommatini,Glaucopsyche,Glaucopsyche lygdamus
12575477,2018-05-18,-15.7293823,-47.858873,Brasília,Distrito Federal,Brazil,Methona themisto,themisto amberwing,Nymphalidae,Danainae,Ithomiini,Methona,Methona themisto
12747925,2017-07-25,22.2281301429,-97.8434443474,,Tamaulipas,Mexico,Papilio rumiko,Western Giant Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio rumiko
12788689,2018-05-24,19.330366,-99.117255,,Distrito Federal,Mexico,Leptophobia aripa elodia,,Pieridae,Pierinae,Pierini,Leptophobia,Leptophobia aripa
12799007,2018-05-23,51.517061,-3.739728,Bridgend,Wales,United Kingdom,Erynnis tages,Dingy Skipper,Hesperiidae,Pyrginae,Erynnini,Erynnis,Erynnis tages
12800946,2018-05-23,51.516467,-3.732401,Bridgend,Wales,United Kingdom,Coenonympha pamphilus,Small Heath,Nymphalidae,Satyrinae,Satyrini,Coenonympha,Coenonympha pamphilus
12910072,2018-05-26,33.95963,-77.941137,New Hanover,North Carolina,United States,Panoquina panoquin,Salt Marsh Skipper,Hesperiidae,Hesperiinae,Calpodini,Panoquina,Panoquina panoquin
12910105,2018-04-13,35.9293905948,-82.8365990028,Madison,North Carolina,United States,Pieris virginiensis,West Virginia White,Pieridae,Pierinae,Pierini,Pieris,Pieris virginiensis
12910124,2018-04-13,35.8071518372,-82.8246846963,Madison,North Carolina,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Polyommatinae,Polyommatini,Glaucopsyche,Glaucopsyche lygdamus
12910126,2018-05-26,33.95963,-77.941137,New Hanover,North Carolina,United States,Panoquina panoquin,Salt Marsh Skipper,Hesperiidae,Hesperiinae,Calpodini,Panoquina,Panoquina panoquin
12910154,2018-05-21,35.255755,-80.707745,Mecklenburg,North Carolina,United States,Satyrium calanus,Banded Hairstreak,Lycaenidae,Theclinae,Eumaeini,Satyrium,Satyrium calanus
12910162,2018-04-13,35.8333729513,-82.9532636905,Madison,North Carolina,United States,Pieris virginiensis,West Virginia White,Pieridae,Pierinae,Pierini,Pieris,Pieris virginiensis
12910164,2017-09-16,34.983086,-79.534956,Scotland,North Carolina,United States,Nastra lherminier,Swarthy Skipper,Hesperiidae,Hesperiinae,Moncini,Nastra,Nastra lherminier
12910190,2018-04-13,35.9826620334,-82.8957013597,Madison,North Carolina,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Polyommatinae,Polyommatini,Glaucopsyche,Glaucopsyche lygdamus
13046236,2018-04-23,23.6131735,87.440435,,West Bengal,India,Lampides boeticus,Pea Blue,Lycaenidae,Polyommatinae,Polyommatini,Lampides,Lampides boeticus
13182083,2018-06-04,21.144763,-101.433581,,Guanajuato,Mexico,Icaricia lupini texanus,Lupine Blue ssp. texanus,Lycaenidae,Polyommatinae,Polyommatini,Icaricia,Icaricia lupini
13187375,2018-06-04,21.144965,-101.433182,,Guanajuato,Mexico,Chlosyne theona theona,,Nymphalidae,Nymphalinae,Melitaeini,Chlosyne,Chlosyne theona
13198023,2018-06-02,36.118775,-121.46074,Monterey,California,United States,Nymphalis californica,California Tortoiseshell,Nymphalidae,Nymphalinae,Nymphalini,Nymphalis,Nymphalis californica
13198024,2018-06-02,36.118068,-121.460865,Monterey,California,United States,Nymphalis californica,California Tortoiseshell,Nymphalidae,Nymphalinae,Nymphalini,Nymphalis,Nymphalis californica
13198028,2018-06-02,36.118898,-121.460576,Monterey,California,United States,Nymphalis californica,California Tortoiseshell,Nymphalidae,Nymphalinae,Nymphalini,Nymphalis,Nymphalis californica
13198034,2018-06-02,36.118921,-121.460518,Monterey,California,United States,Nymphalis californica,California Tortoiseshell,Nymphalidae,Nymphalinae,Nymphalini,Nymphalis,Nymphalis californica
13251681,2018-06-02,36.095131,-121.439358,Monterey,California,United States,Celastrina echo echo,Pacific Azure,Lycaenidae,Polyommatinae,Polyommatini,Celastrina,Celastrina echo
13301797,2018-06-09,48.660353,22.643379,,,Ukraine,Libythea celtis,European Beak,Nymphalidae,Libytheinae,,Libythea,Libythea celtis
13323317,2018-06-09,40.44322,-74.335781,Middlesex,New Jersey,United States,Nastra lherminier,Swarthy Skipper,Hesperiidae,Hesperiinae,Moncini,Nastra,Nastra lherminier
13465568,2018-06-15,40.489981,-74.431957,Middlesex,New Jersey,United States,Poanes zabulon,Zabulon Skipper,Hesperiidae,Hesperiinae,Hesperiini,Poanes,Poanes zabulon
13510192,2018-06-01,40.448179,-80.321795,Allegheny,Pennsylvania,United States,Phyciodes tharos,Pearl Crescent,Nymphalidae,Nymphalinae,Melitaeini,Phyciodes,Phyciodes tharos
13517330,2017-12-07,23.6131735,87.440435,,West Bengal,India,Athyma perius perius,Oriental Common Sergeant,Nymphalidae,Limenitidinae,Limenitidini,Athyma,Athyma perius
13588133,2018-06-08,21.144506,-101.433505,,Guanajuato,Mexico,Autochton cellus,Golden Banded-Skipper,Hesperiidae,Eudaminae,,Autochton,Autochton cellus
13802002,2018-06-24,13.6531549751,-89.1680758997,San Marcos,San Salvador,El Salvador,Anartia fatima,Banded Peacock Butterfly,Nymphalidae,Nymphalinae,Victorinini,Anartia,Anartia fatima
13802091,2018-06-23,13.653213356,-89.1683684478,San Marcos,San Salvador,El Salvador,Anartia fatima,Banded Peacock Butterfly,Nymphalidae,Nymphalinae,Victorinini,Anartia,Anartia fatima
13858554,2016-10-23,23.8734722222,-104.2658472222,,Durango,Mexico,Heliconius charithonia,Zebra Longwing,Nymphalidae,Heliconiinae,Heliconiini,Heliconius,Heliconius charithonia
13992151,2017-07-30,39.2813017294,-84.7494676884,Hamilton,Ohio,United States,Boloria bellona,Meadow Fritillary,Nymphalidae,Heliconiinae,Argynnini,Boloria,Boloria bellona
13993506,2012-06-03,39.2802387761,-84.7491243497,Hamilton,Ohio,United States,Polygonia comma,Eastern Comma,Nymphalidae,Nymphalinae,Nymphalini,Polygonia,Polygonia comma
13997983,2012-08-11,39.2814346496,-84.7472360746,Hamilton,Ohio,United States,Vanessa virginiensis,American Lady,Nymphalidae,Nymphalinae,Nymphalini,Vanessa,Vanessa virginiensis
13997989,2012-08-19,39.2814346496,-84.7472360746,Hamilton,Ohio,United States,Limenitis archippus,Viceroy,Nymphalidae,Limenitidinae,Limenitidini,Limenitis,Limenitis archippus
14020363,2011-06-25,39.277431715,-84.7510769979,Hamilton,Ohio,United States,Satyrium calanus,Banded Hairstreak,Lycaenidae,Theclinae,Eumaeini,Satyrium,Satyrium calanus
14333468,2018-07-07,41.758955,-73.746167,Dutchess,New York,United States,Nymphalis antiopa,Mourning Cloak,Nymphalidae,Nymphalinae,Nymphalini,Nymphalis,Nymphalis antiopa
14622210,2018-07-22,30.3129366667,-97.6937866667,Travis,Texas,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheinae,,Libytheana,Libytheana carinenta
14729274,2018-07-25,16.9983467588,-96.7758578483,,Oaxaca,Mexico,Papilio thoas autocles,,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio thoas
14735352,2018-07-21,40.367031,-75.299498,Bucks,Pennsylvania,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
14769866,2018-07-26,-15.7299222,-47.8596594,Brasília,Distrito Federal,Brazil,Dynamine agacles,,Nymphalidae,Biblidinae,Eubagini,Dynamine,Dynamine agacles
14844681,2017-05-23,-26.7736582058,-49.3585805411,Benedito Novo,Santa Catarina,Brazil,Euriphellus euribates,,Hesperiidae,Eudaminae,,Euriphellus,Euriphellus euribates
14965056,2018-07-28,13.6519994367,-89.1684110389,San Marcos,San Salvador,El Salvador,Smyrna blomfildia,Blomfild's Beauty,Nymphalidae,Nymphalinae,Nymphalini,Smyrna,Smyrna blomfildia
14965722,2018-07-21,13.6519822151,-89.1686274275,San Marcos,San Salvador,El Salvador,Chlosyne lacinia,Bordered Patch,Nymphalidae,Nymphalinae,Melitaeini,Chlosyne,Chlosyne lacinia
14965846,2018-07-28,13.652006459,-89.1685348226,San Marcos,San Salvador,El Salvador,Pyrgus adepta,,Hesperiidae,Pyrginae,Pyrgini,Pyrgus,Pyrgus adepta
14986205,2018-07-30,40.186999,-74.992979,Bucks,Pennsylvania,United States,Poanes zabulon,Zabulon Skipper,Hesperiidae,Hesperiinae,Hesperiini,Poanes,Poanes zabulon
15108141,2018-07-22,23.5770469,87.3438429,,West Bengal,India,Acraea terpsicore,Tawny Coster,Nymphalidae,Heliconiinae,Acraeini,Acraea,Acraea terpsicore
15385194,2018-06-24,23.5642183333,87.3426966667,,West Bengal,India,Acraea terpsicore,Tawny Coster,Nymphalidae,Heliconiinae,Acraeini,Acraea,Acraea terpsicore
15416330,2018-06-24,23.5765866667,87.3174666667,,West Bengal,India,Spialia galba,Indian Skipper,Hesperiidae,Pyrginae,Carcharodini,Spialia,Spialia galba
15447311,2018-08-10,17.0178925674,-96.7539047476,Del Centro,Oaxaca,Mexico,Melanis cephise,White-rayed Metalmark,Riodinidae,Riodininae,Riodinini,Melanis,Melanis cephise
15457890,2017-02-23,-26.7692052909,-49.3628905742,Benedito Novo,Santa Catarina,Brazil,Dione juno,Juno Silverspot,Nymphalidae,Heliconiinae,Heliconiini,Dione,Dione juno
16013761,2018-08-29,20.2814614114,-87.3831738225,Municipio Solidaridad,Quintana Roo,Mexico,Opsiphanes cassina,Split-banded Owl-Butterfly,Nymphalidae,Satyrinae,Brassolini,Opsiphanes,Opsiphanes cassina
16033117,2018-07-22,23.5694983333,87.310125,,West Bengal,India,Chilades lajus,Lime Blue,Lycaenidae,Polyommatinae,Polyommatini,Chilades,Chilades lajus
16120721,2011-06-25,39.1921755775,-84.5553827497,Hamilton,Ohio,United States,Satyrium calanus,Banded Hairstreak,Lycaenidae,Theclinae,Eumaeini,Satyrium,Satyrium calanus
16270944,2018-09-06,31.7996528536,-85.9625057503,Pike,Alabama,United States,Abaeis nicippe,Sleepy Orange,Pieridae,Coliadinae,,Abaeis,Abaeis nicippe
16380063,2018-08-25,35.2683700959,-118.8986557949,Kern,California,United States,Papilio zelicaon,Anise Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio zelicaon
16410372,2018-08-27,31.753928,-111.51708,Pima,Arizona,United States,Battus philenor,Pipevine Swallowtail,Papilionidae,Papilioninae,Troidini,Battus,Battus philenor
16410619,2018-08-27,31.75401,-111.517018,Pima,Arizona,United States,Asterocampa leilia,Empress Leilia,Nymphalidae,Apaturinae,,Asterocampa,Asterocampa leilia
16411749,2018-08-27,31.760651,-111.53487,Pima,Arizona,United States,Phoebis sennae,Cloudless Sulphur,Pieridae,Coliadinae,,Phoebis,Phoebis sennae
16411769,2018-08-27,31.760715,-111.534708,Pima,Arizona,United States,Pyrisitia proterpia,Tailed Orange,Pieridae,Coliadinae,,Pyrisitia,Pyrisitia proterpia
16507238,2017-05-02,40.335002,-75.167464,Bucks,Pennsylvania,United States,Cupido comyntas,Eastern Tailed-Blue,Lycaenidae,Polyommatinae,Polyommatini,Cupido,Cupido comyntas
16509513,2018-08-27,32.9543672639,-87.3694079448,Bibb,Alabama,United States,Neonympha mitchellii,Mitchell's Satyr,Nymphalidae,Satyrinae,Satyrini,Neonympha,Neonympha mitchellii
16509527,2018-08-27,32.903083,-87.296462,Bibb,Alabama,United States,Lethe appalachia,Appalachian Brown,Nymphalidae,Satyrinae,Elymniini,Lethe,Lethe appalachia
16518906,2017-05-01,39.315706,-75.111594,Cumberland,New Jersey,United States,Papilio troilus,Spicebush Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio troilus
16546507,2018-09-01,23.5836966667,87.3394566667,,West Bengal,India,Spindasis vulcanus vulcanus,Indian Common Silverline,Lycaenidae,Aphnaeinae,,Cigaritis,Cigaritis vulcanus
16559241,2018-09-14,17.018732,-96.754291,Del Centro,Oaxaca,Mexico,Agraulis vanillae,Gulf Fritillary,Nymphalidae,Heliconiinae,Heliconiini,Agraulis,Agraulis vanillae
16602686,2018-09-16,30.2896883333,-97.70308,Travis,Texas,United States,Hemiargus ceraunus,Ceraunus Blue,Lycaenidae,Polyommatinae,Polyommatini,Hemiargus,Hemiargus ceraunus
16649820,2018-07-27,33.334841,-87.793647,Tuscaloosa,Alabama,United States,Strymon melinus,Gray Hairstreak,Lycaenidae,Theclinae,Eumaeini,Strymon,Strymon melinus
16649824,2018-07-27,33.334841,-87.793647,Tuscaloosa,Alabama,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hesperiinae,Hesperiini,Hylephila,Hylephila phyleus
16657492,2018-07-27,32.903083,-87.296462,Bibb,Alabama,United States,Pompeius verna,Little Glassywing,Hesperiidae,Hesperiinae,Hesperiini,Pompeius,Pompeius verna
16657879,2018-07-27,32.88523,-87.44671,Hale,Alabama,United States,Eurytides marcellus,Zebra Swallowtail,Papilionidae,Papilioninae,Leptocircini,Eurytides,Eurytides marcellus
16657901,2018-07-27,32.88523,-87.44671,Hale,Alabama,United States,Lethe portlandia,Southern Pearly-eye,Nymphalidae,Satyrinae,Elymniini,Lethe,Lethe portlandia
16657915,2018-07-27,32.88523,-87.44671,Hale,Alabama,United States,Amblyscirtes aesculapius,Lace-winged Roadside-Skipper,Hesperiidae,Hesperiinae,Moncini,Amblyscirtes,Amblyscirtes aesculapius
16679226,2018-08-30,31.79816,-110.75169,Pima,Arizona,United States,Zerene cesonia,Southern Dogface,Pieridae,Coliadinae,,Zerene,Zerene cesonia
16679308,2018-08-30,31.798201,-110.751508,Pima,Arizona,United States,Heliopyrgus domicella,Erichson's White-Skipper,Hesperiidae,Pyrginae,Pyrgini,Heliopyrgus,Heliopyrgus domicella
16679327,2018-08-30,31.798333,-110.751667,Pima,Arizona,United States,Colias eurytheme,Orange Sulphur,Pieridae,Coliadinae,,Colias,Colias eurytheme
